step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,245,cache_578_141,t245,CONTEXT,578,141,0,236544,2,473088,cuda:0,,"[77,3072]",1,1
0,246,cache_578_573,t246,CONTEXT,578,573,0,59136,2,118272,cuda:0,,"[1,12,77,64]",1,0
0,247,param_581_582,t247,WEIGHT,581,582,0,768,2,1536,cuda:0,,[768],0,1
0,248,param_586_587,t248,WEIGHT,586,587,0,768,2,1536,cuda:0,,[768],0,1
0,249,param_588_589,t249,WEIGHT,588,589,0,768,2,1536,cuda:0,,[768],0,1
0,250,param_592_593,t250,WEIGHT,592,593,0,3072,2,6144,cuda:0,,[3072],0,1
0,251,param_594_573,t251,WEIGHT,594,573,0,59136,2,118272,cuda:0,,"[77,768]",0,1
0,252,param_595_596,t252,WEIGHT,595,596,0,2359296,2,4718592,cuda:0,,"[768,3072]",0,1
0,253,param_599_141,t253,WEIGHT,599,141,0,236544,2,473088,cuda:0,,"[1,77,3072]",0,1
0,254,param_602_603,t254,WEIGHT,602,603,0,768,2,1536,cuda:0,,[768],0,2
0,255,param_604_141,t255,WEIGHT,604,141,0,236544,2,473088,cuda:0,,"[77,3072]",0,2
0,256,param_605_606,t256,WEIGHT,605,606,0,2359296,2,4718592,cuda:0,,"[3072,768]",0,2
0,257,cache_607_573,t257,CONTEXT,607,573,0,59136,2,118272,cuda:0,,"[77,768]",4,5
0,258,param_610_209,t258,WEIGHT,610,209,0,59136,2,118272,cuda:0,,"[1,77,768]",0,3
